experiment_id,n_estimators,max_depth,min_samples_leaf,low_support_floor,val_micro_f1_calibrated,val_macro_f1_calibrated,test_micro_f1_calibrated,test_macro_f1_calibrated,test_micro_f1_default,test_macro_f1_default
42,600,24.0,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
43,600,24.0,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
44,600,24.0,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
45,600,24.0,4,0.2,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
46,600,24.0,4,0.24,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
47,600,24.0,4,0.28,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
48,600,24.0,4,0.32,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
57,600,32.0,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
58,600,32.0,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
59,600,32.0,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
60,600,32.0,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
61,600,32.0,4,0.2,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
62,600,32.0,4,0.24,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
63,600,32.0,4,0.28,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
64,600,32.0,4,0.32,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
65,900,,1,0.2,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
66,900,,1,0.24,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
67,900,,1,0.28,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
68,900,,1,0.32,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
73,900,,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
74,900,,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
75,900,,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
76,900,,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
77,900,,4,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
78,900,,4,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
79,900,,4,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
80,900,,4,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
81,900,18.0,1,0.2,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
82,900,18.0,1,0.24,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
83,900,18.0,1,0.28,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
84,900,18.0,1,0.32,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
89,900,18.0,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
90,900,18.0,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
91,900,18.0,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
