file,label,duration_sec,tempo_est,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,onset_strength_mean,onset_strength_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
data\exported_drumbreaks\12 Oh! Suzana\12 Oh! Suzana_loop201.wav,2,2.2291156462585033,143.5546875,0.11413516104221344,0.08273982256650925,0.08935546875,1699.6483150767845,1717.08829562338,3009.3206346649486,0.012130963616073132,2.4621469974517822,3.736927032470703,-164.07275390625,107.8335952758789,131.65634155273438,32.96522521972656,-39.5334587097168,23.62348175048828,-9.684815406799316,11.998139381408691,-28.114131927490234,12.28188419342041,4.515013217926025,10.071773529052734,16.247411727905273,9.937990188598633,23.758161544799805,9.082237243652344,0.9434155225753784,11.229591369628906,-0.8624348044395447,5.85371732711792,0.5417680144309998,6.500214099884033,-1.291895866394043,5.334781169891357,-5.611324787139893,7.678829193115234
data\exported_drumbreaks\12 Oh! Suzana\12 Oh! Suzana_loop399.wav,3,4.539501133786848,143.5546875,0.15095177292823792,0.10905969142913818,0.06851632254464286,1550.3258473063129,1693.3306131848562,2780.2001953125,0.007254078518599272,2.31609845161438,3.691929578781128,-156.04505920410156,101.77691650390625,134.25820922851562,28.975540161132812,-29.825780868530273,24.0224609375,-4.8930158615112305,14.82083511352539,-22.77169418334961,12.794414520263672,4.189067840576172,10.45097827911377,13.362045288085938,9.78691577911377,18.46731185913086,8.007124900817871,-4.883963584899902,13.617842674255371,-5.0353169441223145,7.626710891723633,-1.0969675779342651,6.262834548950195,-3.0080177783966064,5.921728610992432,-4.6147847175598145,8.641314506530762
data\exported_drumbreaks\13 O Visitante\13 O Visitante_loop1018.wav,3,3.657142857142857,99.38401442307692,0.17829629778862,0.08554882556200027,0.09387670589398735,1810.0641798598901,1875.391429158075,3673.250995104826,0.009770725853741169,1.7983044385910034,2.833946943283081,-127.61856079101562,94.71672058105469,108.80516052246094,42.27445602416992,-15.256317138671875,10.491439819335938,61.084312438964844,17.71746253967285,-1.921942949295044,14.908814430236816,6.66475772857666,8.78841781616211,-1.4277442693710327,11.930810928344727,2.0549182891845703,7.132669925689697,-10.021032333374023,9.47359848022461,-0.8514125943183899,6.334212779998779,-7.085570335388184,6.39921760559082,3.016477108001709,6.696686744689941,-7.027454853057861,6.889049053192139
data\exported_drumbreaks\13 O Visitante\13 O Visitante_loop506.wav,1,1.8343764172335602,99.38401442307692,0.18016839027404785,0.07550626993179321,0.083929443359375,1570.665603192964,1704.9092760723972,3187.0486450195312,0.012656813487410545,1.8983757495880127,3.124725580215454,-139.6106414794922,113.57103729248047,122.0406723022461,47.450069427490234,-12.883199691772461,9.345722198486328,59.207794189453125,17.07607078552246,4.409445762634277,17.741220474243164,3.0361239910125732,9.09450912475586,3.378089189529419,13.253973960876465,0.7300485372543335,5.772009372711182,-6.26565408706665,8.523218154907227,-1.5828725099563599,6.497180938720703,-4.723348140716553,6.18243932723999,4.406909942626953,6.8122735023498535,-5.038496017456055,7.558293342590332
data\exported_drumbreaks\13 O Visitante\13 O Visitante_loop507.wav,1,1.8459863945578232,99.38401442307692,0.17586341500282288,0.08549805730581284,0.127227783203125,1967.9014438088059,1886.9164840036901,3780.5575561523438,0.016636032611131668,1.842220664024353,3.2878503799438477,-119.935546875,107.8617935180664,103.5822982788086,49.71952438354492,-12.539215087890625,10.485886573791504,55.5351676940918,15.218907356262207,-0.558151364326477,18.79037094116211,4.062192440032959,8.87891674041748,-1.1646865606307983,13.205097198486328,1.0475622415542603,6.459327220916748,-10.70754623413086,9.228878021240234,-0.4708521366119385,6.546063423156738,-6.974606990814209,7.17526912689209,3.2122440338134766,7.324819087982178,-7.353932857513428,8.408016204833984
data\exported_drumbreaks\13 O Visitante\13 O Visitante_loop508.wav,1,1.9272562358276644,123.046875,0.17035943269729614,0.09440239518880844,0.14445568266369047,2146.866677424593,1966.6660329409187,4073.62060546875,0.01653413474559784,1.8463857173919678,3.138789653778076,-112.62815856933594,104.75370788574219,94.72677612304688,44.57057189941406,-15.09937572479248,12.501832962036133,57.00082015991211,16.65386390686035,-3.415952444076538,17.56207847595215,4.031938552856445,8.553792953491211,-0.969054102897644,12.408059120178223,0.4926753342151642,6.393596649169922,-12.617242813110352,8.885135650634766,-0.16029392182826996,6.121860980987549,-7.300290584564209,6.887531757354736,2.4617152214050293,7.679629802703857,-7.905389785766602,8.172235488891602
data\exported_drumbreaks\13 O Visitante\13 O Visitante_loop509.wav,1,1.9388662131519274,198.76802884615384,0.17387831211090088,0.08444806188344955,0.15155901227678573,2352.1434524651263,2144.746938483012,4540.301513671875,0.01730916276574135,1.893678069114685,2.735722064971924,-79.97711181640625,77.88774871826172,86.58061218261719,35.112857818603516,-17.913639068603516,10.785362243652344,53.71955871582031,15.529476165771484,-10.004375457763672,7.708693981170654,6.5941314697265625,6.913968563079834,-8.465771675109863,8.279057502746582,-0.9366602301597595,5.923181533813477,-16.49283790588379,6.085286617279053,-0.34540536999702454,5.875476360321045,-10.938239097595215,7.909345626831055,-0.49081525206565857,7.453071117401123,-11.050397872924805,6.20921516418457
data\exported_drumbreaks\14 Adormeceu\14 Adormeceu_loop1049.wav,2,2.6354648526077096,135.99917763157896,0.18950781226158142,0.05878876894712448,0.03988915158991228,1036.2284960889656,1448.393633215212,2204.7922234786183,0.0007249491172842681,1.3103145360946655,1.6362024545669556,-156.4867706298828,60.86362838745117,157.769287109375,28.556425094604492,-8.758362770080566,14.692045211791992,59.607826232910156,17.169322967529297,2.6289072036743164,14.290207862854004,10.80970287322998,11.10610580444336,-2.3717620372772217,11.707768440246582,7.20396614074707,9.48095989227295,-11.564538955688477,7.21312952041626,2.040231466293335,10.401373863220215,1.5723711252212524,8.71259593963623,-2.552321672439575,8.510554313659668,-2.50115966796875,6.517984390258789
data\exported_drumbreaks\14 Adormeceu\14 Adormeceu_loop244.wav,0,1.3351473922902495,198.76802884615384,0.19177468121051788,0.04857419803738594,0.0486260775862069,1153.48949598883,1534.5735263587344,2394.269430226293,0.0010877324966713786,1.3081753253936768,2.0025510787963867,-135.47987365722656,71.8214340209961,152.98944091796875,24.291318893432617,-10.425994873046875,12.794309616088867,48.28510665893555,11.89706802368164,-8.8927583694458,12.774115562438965,12.496237754821777,9.345730781555176,0.6883087158203125,9.361652374267578,5.147625923156738,6.0479841232299805,-15.421476364135742,12.34157943725586,12.650885581970215,11.321117401123047,-1.1970994472503662,7.984938144683838,-4.832704544067383,4.854855060577393,-5.900623798370361,8.067167282104492
data\exported_drumbreaks\14 Adormeceu\14 Adormeceu_loop465.wav,0,1.3583673469387756,135.99917763157896,0.18999868631362915,0.053132399916648865,0.03445279396186441,941.3874860350309,1389.7285431717278,1874.4835805084747,0.0006638620398007333,1.3616513013839722,1.9039719104766846,-161.6230010986328,65.39038848876953,163.06277465820312,23.043731689453125,-3.300802707672119,12.421772003173828,54.3947868347168,12.95956039428711,-2.8918752670288086,11.624809265136719,13.848471641540527,9.374870300292969,2.027205467224121,10.415306091308594,3.672849178314209,5.769131183624268,-12.724178314208984,8.793465614318848,5.134151458740234,9.394227027893066,0.1236233115196228,7.05372428894043,-5.962334156036377,7.316347122192383,-4.5198798179626465,6.0870561599731445
data\exported_drumbreaks\14 Adormeceu\14 Adormeceu_loop466.wav,0,1.3119274376417234,112.34714673913044,0.1870937943458557,0.05745266377925873,0.038908305921052634,988.0405474608335,1411.1899334340505,1997.8656969572369,0.000591606309171766,1.1795951128005981,1.8119237422943115,-156.7989959716797,66.82709503173828,159.7075653076172,20.718324661254883,-6.055790424346924,14.113237380981445,51.387359619140625,12.515647888183594,-1.8126499652862549,13.425997734069824,14.759649276733398,10.615422248840332,2.710688829421997,9.213778495788574,3.253762722015381,6.609653949737549,-11.074904441833496,9.188172340393066,9.659686088562012,5.874923229217529,3.517571210861206,9.519806861877441,-7.405361652374268,7.103546619415283,-4.326751708984375,5.496001243591309
data\exported_drumbreaks\14 Adormeceu\14 Adormeceu_loop469.wav,0,1.2770975056689342,123.046875,0.18581034243106842,0.05916877090930939,0.044581821986607144,1152.8704978791561,1548.9723267156949,2582.6385498046875,0.000987816951237619,1.2242813110351562,1.3985850811004639,-148.74581909179688,57.398651123046875,151.0473175048828,31.216943740844727,-13.766200065612793,16.06231689453125,64.51493835449219,21.21601104736328,8.857563972473145,13.400680541992188,7.7701592445373535,11.110224723815918,-6.874948978424072,11.878259658813477,11.401734352111816,11.210270881652832,-10.303486824035645,5.040717124938965,-0.9759058356285095,10.140731811523438,2.4885849952697754,9.881306648254395,1.7779730558395386,7.224137306213379,-0.6704034209251404,6.249502658843994
data\exported_drumbreaks\15 Doze Avisos\15 Doze Avisos_loop398.wav,0,1.7298866213151927,143.5546875,0.1953544318675995,0.033155471086502075,0.06638020833333333,1258.6551891015415,1435.0818583921132,2492.396484375,0.0013238528044894338,1.0235716104507446,0.8017986416816711,-87.2748794555664,24.016891479492188,167.4003448486328,16.261043548583984,-40.6900634765625,21.112043380737305,41.01657485961914,11.294775009155273,-8.675113677978516,6.495746612548828,1.629972219467163,6.609141826629639,-15.875131607055664,4.1339192390441895,1.4287476539611816,3.924443483352661,-13.086694717407227,5.173864841461182,4.634567737579346,6.314836025238037,-10.000102043151855,5.588600158691406,-4.346009731292725,4.2486395835876465,-1.0350984334945679,6.84393835067749
data\exported_drumbreaks\15 Doze Avisos\15 Doze Avisos_loop399.wav,0,1.7298866213151927,135.99917763157896,0.19472965598106384,0.029570231214165688,0.060631510416666666,1182.975891128029,1379.8723947662763,2240.314453125,0.0013251748168841004,1.0505163669586182,0.8499045968055725,-95.38904571533203,27.59684944152832,175.0572967529297,23.060251235961914,-37.99909973144531,20.7106876373291,34.194175720214844,12.481443405151367,-12.54425048828125,9.026580810546875,1.676449179649353,6.612116813659668,-12.77562141418457,6.325952529907227,0.9683185815811157,4.257436752319336,-14.157136917114258,5.06374979019165,3.1195459365844727,5.062442302703857,-9.615067481994629,6.036436080932617,-2.5956227779388428,5.8217949867248535,-2.0803732872009277,7.43809175491333
data\exported_drumbreaks\15 Doze Avisos\15 Doze Avisos_loop407.wav,0,1.7182766439909296,143.5546875,0.19519583880901337,0.02602316625416279,0.05142578125,1014.8157271132549,1210.4679052126805,1926.9345703125,0.0007716866093687713,1.222571611404419,1.173824667930603,-111.3167953491211,37.717533111572266,192.65464782714844,18.91518783569336,-38.1994743347168,11.781209945678711,38.15546798706055,8.960868835449219,-7.694859981536865,10.133380889892578,3.2434492111206055,8.753138542175293,-10.478043556213379,11.39675235748291,1.114601492881775,6.319705486297607,-14.042033195495605,7.281290054321289,1.7671972513198853,7.312426567077637,-6.302769184112549,5.379795074462891,-2.6432723999023438,5.689757823944092,-0.054958269000053406,5.799339771270752
data\exported_drumbreaks\15 Doze Avisos\15 Doze Avisos_loop408.wav,0,1.7298866213151927,143.5546875,0.19505104422569275,0.02834327705204487,0.05633463541666667,1065.6848957410766,1223.6261864190888,1998.28125,0.000806337280664593,1.2232003211975098,1.20987069606781,-106.58219909667969,39.94697189331055,190.01873779296875,19.65795135498047,-43.23893737792969,15.746452331542969,37.06147003173828,8.500137329101562,-9.820636749267578,10.992733001708984,4.364039897918701,8.26503849029541,-11.050745964050293,11.435691833496094,0.7540643215179443,5.592470645904541,-13.441500663757324,6.819185733795166,0.6938630938529968,6.793558597564697,-6.320136547088623,6.04669713973999,-3.6788761615753174,6.369168281555176,-1.2956711053848267,5.209587574005127
