,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-14 - 045 - 116 bpm - jazz-y fill-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-21 - 021 - 160 bpm - hard rock breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-01 - 032 - 135 bpm - metal blast.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-13 - 044 - 120 bpm - metal.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-01 - 001 - 120 bpm - rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-05 - 036 - 89 bpm - rolling.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-07 - 038 - 121 bpm - rock metal punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-27 - 027 - 90 bpm - breaky.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-04 - 035 - 105 bpm - funk-ish groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-19 - 019 - 120 bpm - groovey.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-24 - 024 - 180 bpm - metal punk rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-11 - 011 - 109 bpm - tom-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-20 - 020 - 87 bpm - crashy slow groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-28 - 028 - 118 bpm - groove-y funky.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-09 - 009 - 102 bpm - funk-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-13 - 013 - 120 bpm - funk disco.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-29 - 029 - 170 bpm - metal punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-02 - 033 - 85 bpm - marching steady.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-10 - 010 - 141 bpm - breakbeat.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-18 - 018 - 145 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-25 - 025 - 120 bpm - slow rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-08 - 039 - 160 bpm - funk-y break-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-31 - 031 - 71 bpm - break-y funk-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-07 - 007 - 120 bpm - rock funk groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-30 - 030 - 110 bpm - rock hard-disco.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-06 - 037 - 111 bpm - driving rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-08 - 008 - 135 bpm - steady marching.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-10 - 041 - 166 bpm - metal hard rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-03 - 034 - 111 bpm - chilled.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-26 - 026 - 85 bpm - rock breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-11 - 042 - 119 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-05 - 005 - 124 bpm - funk groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-02 - 002 - 121 bpm - crash-y tom-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-09 - 040 - 131 bpm - funk-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-14 - 014 - 141 bpm - groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-23 - 023 - 85 bpm - slow rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-12 - 012 - 129 bpm - funk-y break-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-12 - 043 - 132 bpm - funk-y rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-22 - 022 - 170 bpm - breaks dnb.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-06 - 006 - 99 bpm - hard rock punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-03 - 003 - 101 bpm - slow spacey.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-17 - 017 - 114 bpm - steady groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-15 - 015 - 170 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-16 - 016 - 150 bpm - breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-04 - 004 - 93 bpm - rock.wav
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-02 - 002 - 121 bpm - crash-y tom-y.wav,0.0003161133923868202,0.0004939637285215037,0.04160219380966082,0.44245123232977884,0.8794127752308633,0.4115748406182272,0.020724739209151712,0.5242556252079364,0.43178933243169365,1.117501668076369e-06,0.24794253460457977,0.6123214929474883,1.4600069719659884e-08,0.5032121690419773,0.163421080092706,1.5911025671309506e-10,0.36134159631524704,0.2680618107195071,0.1744204687112399,0.8016934115370773,0.9833978295135808,0.7982957135065399,0.8979586893690571,0.6953756832206826,0.0335636298190395,0.8496668478527386,0.9691818931333557,0.48162906077782935,0.9035743451134401,0.22187043744304472,0.7744374429448757,0.8662001791577294,1.0,0.7734987985023036,0.7875931338903256,0.863851538843959,0.03932108687338478,0.9417441537413446,0.5547745316461601,2.528707420456998e-05,1.0209538500065614e-33,0.350383654678952,0.7683478773473156,0.2811524107485061,0.8554794830620197
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-09 - 040 - 131 bpm - funk-y.wav,1.8441180626068045e-08,1.0499128791559097e-06,0.05041884203114774,0.060735259347209566,0.25116221266052896,0.08811060811711098,8.237401738456747e-09,1.9484628040660096e-41,0.7784538956234512,0.9172259325862477,0.9997036317113577,0.17691358608518146,0.24864961681620562,1.1207325811160786e-11,0.6597688069556041,0.7755639090432896,0.5099705254249016,0.9863422518548063,0.0011476645601435733,6.13608988576154e-27,0.994818127794228,0.2198911413539775,8.935467902552244e-33,0.03397966694978232,3.1576945673872435e-14,9.707751791404076e-21,1.5359923645766584e-14,6.914156989100536e-10,3.097572212370101e-43,4.0345950409863176e-13,2.0765018519776886e-06,6.839617999354285e-15,0.7734987985023036,1.0,0.9681125138831547,1.4523939429695798e-12,0.9984712971810867,0.9831805710879625,0.9082604353635862,0.8211467843748821,0.5818004586743903,0.5147559488764747,0.9043175113541704,0.4039742511948685,3.104217339733237e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-14 - 014 - 141 bpm - groove-y.wav,1.3617999356051558e-07,9.298944183666331e-09,0.07537400288057869,0.8504403515705284,0.7729778496200872,1.849596401705621e-12,0.8383497067878212,0.9728528919564142,0.9595605168185651,8.299754214541987e-20,0.9859655526595033,0.9254283384978386,1.4807187832304556e-36,0.9439564390006708,0.8186166621350304,0.819958353311968,0.9835853559060599,0.000495873466910403,0.00027882627741980694,0.9547731513775004,1.4454788240044989e-11,0.9951064262748754,0.08286126292059555,0.0007917859472843948,0.9152008195638676,0.9271562064830966,0.0011811370743278476,0.6203631750987457,0.9293791082507238,1.171896693148559e-22,0.9337735277727478,0.9803952374257564,0.7875931338903256,0.9681125138831547,1.0,0.8690484696517857,0.8990828267286511,0.9999655276857554,0.9998331588776317,0.9932530915138608,0.5618817475752315,0.9632788059412972,0.9714051825682001,0.677732707403376,0.9801192516888858
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-23 - 023 - 85 bpm - slow rock-ish.wav,3.367852607986727e-10,0.18989066007264815,0.037236893501147,2.1418114062114723e-11,0.4920860869843844,0.8406247902631464,0.6279080935591608,7.255115295930769e-22,0.7793854993504783,0.003461753138015822,0.00011892314405107234,0.3499870891873396,0.8829550628306148,0.9745152397569294,0.5411706465727966,0.5212949415482321,0.760434594351611,0.9999878934983849,4.390033613521927e-08,0.29101606368595684,0.0005601098558456934,0.8956408306209639,0.998627081825165,0.28426100862537584,0.08510711801123666,0.9769319090008041,0.9944914653633974,0.727262696378103,0.9978592363205528,0.9540288066154745,0.9998847019142909,0.7823483454396156,0.863851538843959,1.4523939429695798e-12,0.8690484696517857,1.0,0.9714730885578368,0.5959907800086558,0.9069885382697664,2.5605437704358383e-28,0.859482828446016,0.9660670107962324,0.9715030717341652,0.8164693146365329,0.7704358213646442
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-12 - 012 - 129 bpm - funk-y break-y.wav,7.29221829227672e-09,0.005926500408227173,0.036771756183426485,0.025836924057276257,0.5963923114204355,0.009561220695443904,0.8570763171616315,0.9999258645889997,0.8542885252020084,0.128503341279089,0.6700928599837708,0.06074845599500432,4.667276003529754e-07,0.14165046728435127,0.4640255959036443,0.11755182304796177,0.8906608108748496,0.9613215082623618,0.053614652845872704,1.8532550819454018e-06,0.9947831970688554,0.977743575668108,0.9575295647595493,9.05492387007604e-07,0.00030565886910271514,0.9771609529476846,0.29965154714543957,0.9359786571463485,0.9353617694331738,0.9679301594061698,0.8553760511191586,0.502631954897647,0.03932108687338478,0.9984712971810867,0.8990828267286511,0.9714730885578368,1.0,0.37657267857843874,0.02168340059738255,0.19326629458006492,0.991875549016503,0.9999662322627304,0.00454359532964418,3.053810344190551e-05,0.8840419327325447
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-12 - 043 - 132 bpm - funk-y rock-ish.wav,9.813070871565585e-09,5.982093596358272e-07,0.1464710426295887,0.8473380787700586,0.7506041956314711,0.16402274006042927,7.913121547501891e-07,0.7006931116438778,1.3158019550342888e-05,0.0008195080955263322,9.087681523718527e-17,0.005916970876715293,0.00017490290939872706,0.8981938520360788,0.7809158410674241,0.8091302572143922,0.5049963477063588,0.9079440284411318,1.6640658186822429e-06,0.0002933414526389521,0.964907586188554,0.9292132212087867,0.008844292128791382,0.0003681073803548664,0.9482430787061696,0.9973975542790996,0.004044718788869616,0.07921298791796941,0.9397107178491347,0.9989795226730238,0.9009674190765768,0.9777198911594074,0.9417441537413446,0.9831805710879625,0.9999655276857554,0.5959907800086558,0.37657267857843874,1.0,4.5884384000823825e-08,0.913858085650911,0.6460746616782396,0.971903869777142,0.060552338534357444,0.9900587926383482,0.9675103096547761
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-22 - 022 - 170 bpm - breaks dnb.wav,5.284620616438793e-09,0.23813435138555267,7.59867329273457e-11,0.12980997291874516,0.06908005984970468,2.8181955056777205e-12,0.6459991311543909,0.46039054242231375,0.9543928512243239,0.007448744589834706,9.444949087274698e-05,0.009684451974422758,0.14598178067150394,5.738547360682707e-17,8.979715527792674e-07,0.8086036845083565,0.4569909474935743,0.8751822074413761,0.7586848109474953,1.167980778860253e-07,0.7263795301651237,0.6013966102549988,1.504392844192774e-07,0.5771662157792132,0.9218971989154643,0.8659610627742647,2.0529488666677435e-06,0.9458231694711522,0.9375173888187254,0.8906180240227982,0.036698598011543154,0.9746780474619073,0.5547745316461601,0.9082604353635862,0.9998331588776317,0.9069885382697664,0.02168340059738255,4.5884384000823825e-08,1.0,0.9990426655814346,0.08774859841736103,0.9843256645773736,0.975325238526571,0.9120446510098332,0.9763224789508143
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-06 - 006 - 99 bpm - hard rock punk.wav,0.016533067253028146,4.467274473469868e-09,8.848491317263773e-08,7.802543577796239e-07,0.5319685277820677,1.8016093053385776e-05,1.5451430400390747e-10,0.9938691318530386,0.7839270667330556,0.20426092105548424,0.5977348830442577,0.0001618435641984702,2.545298122426367e-07,0.9959964002184103,0.496325321877198,0.013260452050287105,0.25237832817783035,0.0011324380641002502,0.22728757818573797,0.493877897460756,2.231595067461061e-20,0.9462843838655502,2.3134313503081885e-11,0.7914903269291571,0.00010262290134184522,0.9909810335984475,3.0882788912511814e-19,0.505771573057461,0.9998046237044108,0.9919268235326234,0.810156907066632,0.8280998264636285,2.528707420456998e-05,0.8211467843748821,0.9932530915138608,2.5605437704358383e-28,0.19326629458006492,0.913858085650911,0.9990426655814346,1.0,0.9204837819773752,0.0003552339896258967,0.8533298408605425,0.8943201911157893,0.8248223181806191
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-03 - 003 - 101 bpm - slow spacey.wav,0.002297714826701289,0.00054738643664143,0.12748028807550163,0.0018080276738425634,0.37416742113515017,0.023836001908465826,0.026331587728893886,0.5670739657610868,0.4570548166983045,0.001377957258658955,0.31899913355180926,2.2962413062534247e-07,0.9859870288703185,0.01134498124223618,0.20199846968393959,0.0001177037900562051,0.001167440823558869,0.5245641353835397,0.9725261837969126,0.42919217795240666,0.860513414293202,0.15580555472055568,0.3509547707044177,0.73817210980318,0.8670664949242588,0.30352786329369436,9.319451543807075e-08,0.016140135225021526,0.8963991524317785,0.9243039904227338,0.003168937375214083,0.692932644261963,1.0209538500065614e-33,0.5818004586743903,0.5618817475752315,0.859482828446016,0.991875549016503,0.6460746616782396,0.08774859841736103,0.9204837819773752,1.0,0.18200050784005614,0.7046920521558486,0.6526412561009959,0.4991595055222171
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-17 - 017 - 114 bpm - steady groove-y.wav,1.35111545919326e-08,2.9120410136138722e-09,0.021204158740690354,7.475727822660838e-11,0.8480180259948537,2.515831311621126e-10,0.07312269459886377,0.900600421578364,0.873869834519424,0.007450310767302823,0.9914344222820978,0.3658908508952921,7.216943439991998e-07,0.9990693999854747,0.8645959828140348,0.8616782128197188,0.5465579354769967,0.00010774779123574282,0.663802074650213,0.981715091236457,0.3029582444659848,0.8691592098751959,0.07092038318311704,0.002622691720921284,0.00015478434100874003,0.8067037213393577,0.999273692105388,0.19337610858833915,0.9943659310673783,9.945613948979961e-05,0.971008399757801,0.8942418031435206,0.350383654678952,0.5147559488764747,0.9632788059412972,0.9660670107962324,0.9999662322627304,0.971903869777142,0.9843256645773736,0.0003552339896258967,0.18200050784005614,1.0,0.9988375266300015,0.9941610332329421,0.8970664642301335
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-15 - 015 - 170 bpm - rock.wav,9.89580518042473e-09,3.843849276837835e-07,0.18519550521375946,2.017915387604242e-09,0.06212221701873219,0.9373670404626331,0.07797753395528234,0.34427008428490374,0.5942656798634429,4.0540786257335676e-35,0.0707946279875087,0.01433153061011852,7.125981826498804e-36,0.9161697217147737,0.6834995155005712,0.6752579540622673,0.343092534343748,0.0016359810491551792,0.00021852809017152008,0.9981119766893296,1.7529355350814334e-19,0.9003690348324604,0.1185271653530314,0.00013906161117105826,3.185056643264444e-05,0.8308834130392898,0.9976388809885857,2.1126432349642774e-10,0.9081620661622704,0.9903242311066203,0.8799846544642824,0.905569041154808,0.7683478773473156,0.9043175113541704,0.9714051825682001,0.9715030717341652,0.00454359532964418,0.060552338534357444,0.975325238526571,0.8533298408605425,0.7046920521558486,0.9988375266300015,1.0,0.8120089816639229,0.9044761807039114
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-16 - 016 - 150 bpm - breaks.wav,9.010731201593921e-11,0.0003513713237878079,0.009854760229037612,0.18857361306052345,0.27528392361024684,0.03471707542700695,0.023047841681825384,1.0427236983328462e-06,0.5294146574559956,3.2250274889977956e-32,2.6385146982349274e-19,0.6703819471420773,3.7925836347819156e-08,0.8469727045789909,8.842958003489997e-08,0.3269277743887301,0.5684741871375324,9.236322014585001e-06,2.3768232727357368e-05,0.7490784024379195,0.8016294679685306,0.7004587922204207,0.33388361942425715,1.820177409724013e-05,0.9924892626785828,0.7854517706336337,0.9880119396614685,3.2759225883192833e-09,0.9677916786634003,0.8121548780042356,0.04624575529451708,0.5577837749982812,0.2811524107485061,0.4039742511948685,0.677732707403376,0.8164693146365329,3.053810344190551e-05,0.9900587926383482,0.9120446510098332,0.8943201911157893,0.6526412561009959,0.9941610332329421,0.8120089816639229,1.0,0.5499351326272355
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-04 - 004 - 93 bpm - rock.wav,5.718997791297217e-08,3.1750336059538413e-08,0.22368476868207043,0.00100211203554473,6.089528727165231e-06,1.6834511722381058e-06,0.0035180092059236383,0.5961983033112408,0.9961848695106879,6.030266043645271e-13,0.8928993247903699,3.721376848226873e-11,7.5826692558806655e-06,0.05412578607398673,0.019864742577416303,0.51107565851796,0.0032768297175934514,0.006208855145377911,0.04595945723326516,0.9979063380016585,0.8428119302764202,0.3390122120587231,0.7436221300858711,0.9992007278814597,0.7795688770205516,0.9454604585306988,0.6531386764569465,8.680268077272351e-11,0.8471073255124262,0.9235292059168944,0.999661698213611,0.9999983369234721,0.8554794830620197,3.104217339733237e-09,0.9801192516888858,0.7704358213646442,0.8840419327325447,0.9675103096547761,0.9763224789508143,0.8248223181806191,0.4991595055222171,0.8970664642301335,0.9044761807039114,0.5499351326272355,1.0
