,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-04 - 004 - 93 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-03 - 003 - 101 bpm - slow spacey.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-16 - 016 - 150 bpm - breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-15 - 015 - 170 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-06 - 006 - 99 bpm - hard rock punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-17 - 017 - 114 bpm - steady groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-09 - 040 - 131 bpm - funk-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-07 - 007 - 120 bpm - rock funk groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-12 - 012 - 129 bpm - funk-y break-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-22 - 022 - 170 bpm - breaks dnb.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-10 - 041 - 166 bpm - metal hard rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-02 - 002 - 121 bpm - crash-y tom-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-12 - 043 - 132 bpm - funk-y rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-05 - 005 - 124 bpm - funk groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-23 - 023 - 85 bpm - slow rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-11 - 042 - 119 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-14 - 014 - 141 bpm - groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-26 - 026 - 85 bpm - rock breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-30 - 030 - 110 bpm - rock hard-disco.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-08 - 008 - 135 bpm - steady marching.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-10 - 010 - 141 bpm - breakbeat.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-03 - 034 - 111 bpm - chilled.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-31 - 031 - 71 bpm - break-y funk-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-02 - 033 - 85 bpm - marching steady.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-06 - 037 - 111 bpm - driving rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-25 - 025 - 120 bpm - slow rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-08 - 039 - 160 bpm - funk-y break-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-29 - 029 - 170 bpm - metal punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-09 - 009 - 102 bpm - funk-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-18 - 018 - 145 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-13 - 013 - 120 bpm - funk disco.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-20 - 020 - 87 bpm - crashy slow groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-28 - 028 - 118 bpm - groove-y funky.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-11 - 011 - 109 bpm - tom-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-24 - 024 - 180 bpm - metal punk rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-19 - 019 - 120 bpm - groovey.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-04 - 035 - 105 bpm - funk-ish groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-27 - 027 - 90 bpm - breaky.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-07 - 038 - 121 bpm - rock metal punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-01 - 001 - 120 bpm - rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-05 - 036 - 89 bpm - rolling.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-13 - 044 - 120 bpm - metal.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-01 - 032 - 135 bpm - metal blast.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-21 - 021 - 160 bpm - hard rock breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-14 - 045 - 116 bpm - jazz-y fill-y.wav
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-28 - 028 - 118 bpm - groove-y funky.wav,0.0030073721779001446,0.0007290181199051316,0.05431749609037205,0.054287959512952975,0.06123592900893241,0.05185788947679379,7.58202011766194e-10,0.027292413191024666,0.008159757753494567,5.507872423423942e-10,5.284444300771406e-08,0.028444941294371657,0.04900094782538318,0.056580570535875875,0.0461180345612523,0.05713725607454458,0.04094901369060741,0.050663124188070945,0.03765538607229638,0.04321455561879222,0.03559194179190716,0.032238840660346685,3.70304995465549e-07,0.0006972503759394269,0.042580962648494286,0.05210208243861412,0.043944515798477274,0.00038805757949288936,0.05870769932771711,1.4052206874016825e-08,0.0030360116373423164,0.04299356140977882,1.0,0.0013327309743106492,0.0007035303968465607,0.050434284408616734,0.040832160732338516,0.0026399903967252595,0.0643797597734345,0.0030436824998841348,0.06587862165364271,9.432984671564726e-10,0.09931783410844018,0.04386192529655625,7.42847578939189e-05
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-11 - 011 - 109 bpm - tom-ish.wav,1.3101309813900976e-09,3.479235465677778e-08,0.10137348892438461,0.0020024049725972126,2.3462578144252087e-05,0.044781896960603584,0.03162844744696387,0.0001369331532389753,0.008251373655582843,0.0012577394351108188,4.656613215942134e-07,0.08161409447891597,0.0007611418300953459,0.00032193237167495246,0.03905403714067534,0.07229579623295937,0.09465990027969935,0.01725120696983523,0.06396884650569842,1.7195898939162827e-09,0.0010453504417484176,0.002023749931928651,0.15067537961538013,0.04952121091730785,0.003441304577191256,0.005369895966231713,0.043871731567712235,0.0035415476253510885,1.1154235844969363e-05,0.10734798949721903,0.00996663984727579,0.013039016810711101,0.0013327309743106492,1.0,1.2529752452924679e-09,0.10132652299646168,0.009803208330944738,0.008712595730839072,0.00020083954850949482,3.3051117034822566e-06,6.446523596577313e-05,0.002558564512095704,8.612363537075685e-07,0.015445178621294083,0.025511908951272515
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-24 - 024 - 180 bpm - metal punk rock.wav,0.04983215847900284,0.02058961793312502,6.44161212698896e-10,0.0042135886079037515,0.036913173769094455,0.05169010535773853,0.07613431520569315,0.00024351178867576705,0.038772025358094334,5.2252579790492235e-06,0.07786265112442292,0.014077618341496727,5.479723513683583e-10,0.05636735007611606,5.652919244027881e-06,5.235655473088905e-06,0.04296130627273282,5.098368537458673e-10,0.03767264747363014,0.02625208424100078,0.0001312728128097229,0.032146145658588296,0.04574269317282542,0.06286195573399843,0.008635830178912321,0.05011159698737952,0.03131650525724094,0.04473497205067275,0.05943964556333306,1.5642333007538652e-05,0.06160013599530059,0.07290695775384079,0.0007035303968465607,1.2529752452924679e-09,1.0,0.05215064966196353,4.133303963549354e-06,0.048607665089800196,0.053871981195446006,0.05772204632496134,8.82305873580581e-07,0.07613259067701746,1.0135784886948563e-05,0.06243190873176929,8.379964212992973e-05
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-19 - 019 - 120 bpm - groovey.wav,6.568490958259783e-10,0.00010467740148666312,7.581462178474553e-10,7.005033703341312e-10,0.014846239883374975,0.00045716841105697745,0.0822136449099751,0.11896459815341799,0.008750972513366167,0.0004850087802510305,0.09145666462721323,7.467663369173653e-08,5.2853079445006655e-05,6.829694364460377e-10,0.00019366935018588394,0.06863339645893626,5.12830844210361e-10,0.05830542454611462,0.05623837319331421,4.944013247812599e-06,3.2878217553607215e-09,0.04577519047740327,0.014487538828388836,0.0648027655118899,0.04942481677697192,0.0019107543450542122,0.05594663731606471,0.00026080746242078347,7.141916366840175e-10,0.0072883437906902035,0.03595632324830286,0.07925088391268205,0.050434284408616734,0.10132652299646168,0.05215064966196353,1.0,0.04719630589697759,0.05787725387609845,0.024746499180671382,0.01973675593907275,2.5519672041097474e-07,0.10421399363379039,0.002089606452866412,1.9761079651631193e-07,0.01881619781512002
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-04 - 035 - 105 bpm - funk-ish groove-y.wav,0.0429453312498041,0.02278745823784024,0.026342642809624516,0.02732129546554298,0.0373953202287178,0.03519321828699905,0.045794242920688,0.0024006209833557874,0.038181842503455125,0.04078534166229656,1.1148732907245721e-07,0.018937335367238666,5.569522782031299e-07,0.04464534515908055,0.028617225882766443,0.02785629492450092,0.032296608344776885,0.034074376721665314,5.67177346786242e-08,0.028878055622652776,0.0017661163102548204,0.026736515860603275,0.049502384526821215,0.04158368155668523,0.024514586941441322,0.03082212868289704,0.03575246329722717,0.04597098946447522,0.04451906490692867,0.041380473977349154,0.0460389200990921,0.030317686830065874,0.040832160732338516,0.009803208330944738,4.133303963549354e-06,0.04719630589697759,1.0,0.03852944209070087,0.03542852796837107,0.043458134185046675,0.0463198717111339,0.033752403791977505,0.05619900165983626,0.07160601859209283,7.904235072356047e-07
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-27 - 027 - 90 bpm - breaky.wav,0.03115949495858301,0.034276065444912254,6.290081672028341e-08,0.019188612943381124,0.05747704836563781,0.04397117181444162,7.131840890950787e-10,0.0001233406206781001,0.05418059493392023,0.023852119641594716,2.6536773678928678e-09,0.02787492574278725,0.03595662857057965,0.05300133482684397,4.451423031853579e-10,0.05498413311402834,0.0396967890897942,4.774453797893122e-10,0.04323169665696182,0.052147411699844014,5.600149477651095e-05,0.03396631335353516,2.239110670336881e-07,0.00038665715474367853,0.03927876459283955,0.04882718757115194,0.03420216522077903,0.056640904242530224,5.682622779516695e-10,0.03082681638713454,0.05405556381832617,0.022126793983616222,0.0026399903967252595,0.008712595730839072,0.048607665089800196,0.05787725387609845,0.03852944209070087,1.0,0.057771501045167324,0.031295218178041276,0.0653730694257358,0.07143731191536389,5.9149184788603365e-09,0.08779472793084431,2.1635152256222124e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-07 - 038 - 121 bpm - rock metal punk.wav,0.00024122485625555537,0.002088111625607437,0.001824075092243937,0.0057021574350634725,7.587359567420335e-10,0.0046839633810657885,9.356793743384807e-10,0.000884971342387013,0.06092855419800973,0.043909443198033166,1.0526528432822115e-06,0.0014457230486448226,5.327511097255204e-08,7.129527479748581e-10,0.036670797940411407,0.0383892939115601,0.044880618466922456,0.007211794577183614,0.0675885442209856,0.03893708339113378,0.03008649697592289,0.03953218386206896,0.0710311038315369,0.02092959703922588,0.0010692579777304685,1.082327364666964e-05,0.012492103926012573,0.04268190635465294,0.0743463434692667,0.06358963286212398,0.07710496683362407,0.04945303932558105,0.0643797597734345,0.00020083954850949482,0.053871981195446006,0.024746499180671382,0.03542852796837107,0.057771501045167324,1.0,0.04505306851526385,3.018011916493955e-05,1.164102581985219e-09,0.10427990189572275,0.10361155030266152,0.0006773526390414291
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-01 - 001 - 120 bpm - rock-ish.wav,3.818534690110965e-07,0.027135048822821375,0.019924217442996002,0.004154364763059028,0.03691174504197662,0.04967688554702832,0.021491628691532563,0.10906451149364117,0.03877228406652938,0.004294045810660387,0.0018312725211252318,0.05610179708007229,0.04621420496137729,0.057800219748484906,0.026281692964650973,0.0010936179606649006,0.03784326834305867,0.0568920946529448,0.03336785451394358,6.891240925879762e-10,2.328548052270551e-05,0.02823584806996027,1.33237730231533e-09,0.035105844893151966,0.021041105964629676,0.029206409523420757,0.05373504006328701,0.06698068150750179,0.06714773830334367,0.054717991275897465,0.01881027755811245,4.6416725624787966e-06,0.0030436824998841348,3.3051117034822566e-06,0.05772204632496134,0.01973675593907275,0.043458134185046675,0.031295218178041276,0.04505306851526385,1.0,0.06260061173180748,3.198128886782206e-09,0.011797349876590306,4.860793459787356e-05,0.06233438918987842
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-05 - 036 - 89 bpm - rolling.wav,1.2565171240864253e-07,0.0020575617539349885,0.002990875853736982,0.07461432059186011,1.4879696902143541e-06,6.972750198843721e-10,0.008974247802974495,0.019692799538888927,0.0007398735864919366,7.398927957142977e-10,0.030236753852730915,0.03125270782297611,0.012020523770298283,0.07633105510669817,0.053440347678691484,0.020694356240630887,5.827421323029295e-10,0.0028837296675174465,7.513720654181052e-10,0.061058765762791005,0.021204245191373407,0.052467174747818104,2.0712856881636723e-07,0.030939575650292123,0.002710547822554547,8.545874410375848e-05,0.03504851380227386,5.544678119957925e-08,0.06733046212618932,0.06944705345547715,0.06953919478766366,0.06748941316785803,0.06587862165364271,6.446523596577313e-05,8.82305873580581e-07,2.5519672041097474e-07,0.0463198717111339,0.0653730694257358,3.018011916493955e-05,0.06260061173180748,1.0,1.2671675855983975e-09,0.13624213055000386,0.12294663094879664,0.00015976831368828907
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-13 - 044 - 120 bpm - metal.wav,9.928002465327753e-05,0.00020715825860032354,0.021563233550841433,1.0565504052639025e-09,8.553569378925437e-08,9.255114962421057e-10,0.008210856461351765,4.039644530720447e-06,0.002653766455066434,0.01274836733716585,4.9380283964859285e-06,0.04459456717974334,0.08242401457790986,0.0009123174695061069,8.438102423024713e-10,1.0435038306556317e-09,0.06578062387225178,0.00026869836228659964,0.041838083903143815,0.06768568943954467,0.13474244541945626,0.020732276159174588,1.3080995199195925e-09,0.001222075436844111,0.04769491451488979,0.03823754970694971,1.3211829289660146e-08,1.7634063207358785e-05,0.07978046146397084,9.513059811924687e-10,1.1179431092602761e-09,0.06820522260104141,9.432984671564726e-10,0.002558564512095704,0.07613259067701746,0.10421399363379039,0.033752403791977505,0.07143731191536389,1.164102581985219e-09,3.198128886782206e-09,1.2671675855983975e-09,1.0,0.07025170206985418,0.10379496484644778,0.03837126748198069
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-01 - 032 - 135 bpm - metal blast.wav,0.023884328161987045,0.01574241049960056,0.0012145350297721002,0.021088790936790065,1.0454696435735518e-08,0.002115114502962752,0.007346347291416475,0.0006093389705974687,0.004070682984630047,1.0584675013915142e-09,2.6531134146677166e-05,0.004519223245378668,0.015356061102186139,0.02532827229482328,0.003386485760971239,0.027762990564653558,0.006283573916493091,4.982663253360408e-09,0.013024064969906008,0.003606789115169317,0.01158194026637772,0.007527955062594907,2.2396642111342132e-05,0.02497469629662799,0.027395753681330313,1.890216288502839e-05,0.04909997411189741,0.07347237356760176,0.0067011889389462535,0.08939736085321975,0.09671061542772992,0.0001921742541645352,0.09931783410844018,8.612363537075685e-07,1.0135784886948563e-05,0.002089606452866412,0.05619900165983626,5.9149184788603365e-09,0.10427990189572275,0.011797349876590306,0.13624213055000386,0.07025170206985418,1.0,0.16352458475011405,0.006784445751978664
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-21 - 021 - 160 bpm - hard rock breaks.wav,3.165643752859927e-09,6.311888599729784e-05,4.043592613223014e-05,4.087188672478262e-08,1.1032636122411778e-09,9.31429380217568e-10,1.4284628429535595e-07,3.1583601300032882e-09,0.000612615985705596,0.023536217706691693,0.0059211134606570286,5.0104844578740725e-05,5.8562331516927546e-08,4.557782817642698e-09,0.0161256233574575,0.001482559583656861,7.784348035407739e-10,0.02837480200329255,0.00023452250202618405,1.095716218902616e-09,0.004120465141218008,0.012985369072618222,0.024516866121187957,0.0226324617165425,0.022828836881385966,0.035545397118785585,0.01598723712938919,0.007524994013227451,6.337792067035218e-05,3.49947570794617e-09,8.944181662829961e-07,1.908590982735931e-05,0.04386192529655625,0.015445178621294083,0.06243190873176929,1.9761079651631193e-07,0.07160601859209283,0.08779472793084431,0.10361155030266152,4.860793459787356e-05,0.12294663094879664,0.10379496484644778,0.16352458475011405,1.0,0.24025076130076345
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-14 - 045 - 116 bpm - jazz-y fill-y.wav,1.3815278396759784e-08,0.00064192962482233,2.7882202593336295e-09,2.576228230014207e-09,0.004419353336785077,3.049077019551273e-09,6.078975671482493e-09,4.657036806659743e-09,2.5044709890500437e-09,2.3946421552705394e-09,0.00020160872907162627,7.768793066039223e-05,2.3718714842182034e-09,2.511744007127202e-09,2.0574955592882996e-09,8.813384036595826e-09,2.5683934456820998e-08,6.8076258892763085e-09,2.4317944877485276e-09,2.6547528088739417e-09,1.0196800443245526e-08,1.0479388268638174e-08,0.00032066061740101953,2.854345145176113e-09,1.8520611662264686e-09,2.2974351766081044e-09,3.279068808529133e-07,5.873700148148606e-07,4.1376973198180355e-09,6.068602127978512e-05,2.932570209672839e-09,0.009548116467596249,7.42847578939189e-05,0.025511908951272515,8.379964212992973e-05,0.01881619781512002,7.904235072356047e-07,2.1635152256222124e-09,0.0006773526390414291,0.06233438918987842,0.00015976831368828907,0.03837126748198069,0.006784445751978664,0.24025076130076345,1.0
