file,label,duration_sec,tempo_est,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,onset_strength_mean,onset_strength_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,onset_z_ar1,onset_z_ar2,onset_z_ar3,onset_z_ar4,onset_z_ar5,onset_z_ar6,onset_z_ar_resid_var,low_env_ar1,low_env_ar2,low_env_ar3,low_env_ar4,low_env_ar5,low_env_ar6,low_env_ar_resid_var
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\07 Antes de Você...Eu\07 Antes de Você...Eu_loop53.wav,0,1.7298866213151927,135.99917763157896,0.19450168311595917,0.03617890179157257,0.062376302083333335,1723.6493059026852,2309.3109267567165,3716.91796875,0.006636093370616436,1.3333020210266113,1.3722176551818848,-80.6353988647461,47.385066986083984,126.24738311767578,21.006938934326172,6.753437042236328,16.158870697021484,0.8938516974449158,7.7142415046691895,6.325956344604492,12.777278900146484,7.888913631439209,8.833621978759766,10.349897384643555,7.407934188842773,9.925378799438477,10.064138412475586,-17.786815643310547,13.316610336303711,10.90291976928711,8.782569885253906,-1.2075845003128052,6.129188060760498,-7.546893119812012,7.445969104766846,-2.0890297889709473,5.158262252807617,0.7851012200104163,-0.5108771844380793,0.11855073626369991,-0.10127921622335315,-0.13592274111139674,0.11971092370834788,0.5532694919774618,0.9341076217382049,-0.7608243945736695,0.3476369227154184,-0.36266499957016574,0.16907286845032682,-0.1427332747358493,0.4076859968849181
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\07 Antes de Você...Eu\07 Antes de Você...Eu_loop54.wav,2,1.7298866213151927,135.99917763157896,0.19505250453948975,0.03058161959052086,0.0726953125,1834.4878051263408,2329.478321992816,3866.21484375,0.008621420711278915,1.252074122428894,1.2807536125183105,-69.70527648925781,49.520347595214844,120.474365234375,21.91327667236328,0.2633688449859619,15.436293601989746,2.275437355041504,8.504630088806152,7.195289134979248,12.613337516784668,6.486294746398926,8.328390121459961,8.843045234680176,8.78676986694336,4.829107284545898,6.870092391967773,-13.492854118347168,11.79324722290039,16.70308494567871,10.383286476135254,-0.17022761702537537,6.900637626647949,-3.2815895080566406,3.7784693241119385,-3.664958953857422,3.953334331512451,0.7540476998822462,-0.47646927626362134,0.07513646273574098,-0.09558254488545076,-0.08101383106370616,0.06353371673598375,0.5766549054896466,0.8643763279664651,-0.4015110257606131,0.16125133537905909,-0.18519862401284254,-0.001635673150692879,0.07641079635455555,0.5468493952147402
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\07 Antes de Você...Eu\07 Antes de Você...Eu_loop56.wav,1,1.7298866213151927,143.5546875,0.19581013917922974,0.029245279729366302,0.08905598958333333,2114.0420343122105,2539.828626589117,4649.5927734375,0.011511090211570263,1.0582528114318848,0.7077217102050781,-54.575740814208984,31.383220672607422,106.89366149902344,18.623897552490234,4.144227504730225,13.769147872924805,2.672487497329712,10.310749053955078,7.6349778175354,8.528214454650879,2.94987416267395,5.249173641204834,0.8780386447906494,6.044190883636475,1.521398663520813,8.416120529174805,-14.03189468383789,9.774552345275879,19.869016647338867,11.059380531311035,-1.4299713373184204,6.493130207061768,-4.136846542358398,5.519484996795654,-3.0701730251312256,4.458652973175049,0.817293188119526,-0.4194928236276651,-0.08461285688802798,0.0615529272885898,0.026105935990965404,-0.07775701091702461,0.4713835701242005,1.0464928874649522,-0.4584164561086503,0.19423999074165862,-0.01434846573059928,0.022696323087291914,0.04642156756962257,0.33787039811754277
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\08 Imagem\08 Imagem_loop139.wav,2,2.066575963718821,143.5546875,0.19174739718437195,0.047901399433612823,0.1382378472222222,2726.9178352873305,2508.9605191845953,5445.14892578125,0.02520553581416607,1.0804808139801025,0.7590776085853577,-38.847084045410156,22.8636417388916,62.97137451171875,19.969135284423828,-7.231468200683594,10.092602729797363,42.19007873535156,5.9375457763671875,-1.8402082920074463,5.983158111572266,2.3407797813415527,5.9535040855407715,-1.2785181999206543,6.633243083953857,8.376077651977539,4.741811752319336,-1.5957014560699463,4.626399040222168,1.5186418294906616,4.437236785888672,-10.178010940551758,6.194113731384277,3.1830461025238037,6.217646598815918,5.477926254272461,5.666988849639893,0.5393967326029449,-0.29612753105745193,-0.009524225946717847,-0.1409873879045165,0.20248373979857914,0.07037928495966154,0.615808475467812,1.3431499135569391,-0.7163380268265491,0.3598006623281636,-0.32782745264419444,0.24635117347414018,-0.08547062064436423,0.19043077805182082
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\08 Imagem\08 Imagem_loop194.wav,2,2.2407256235827666,143.5546875,0.19529446959495544,0.0324464775621891,0.09975032216494846,2321.596500818201,2344.17048558431,4744.186432828608,0.011046994477510452,0.999116063117981,0.6408562660217285,-58.5418815612793,20.284868240356445,78.19217681884766,13.59903335571289,-9.26369857788086,9.46115493774414,45.962371826171875,6.015598773956299,-2.2087395191192627,4.660379409790039,6.632300853729248,6.181937217712402,-1.0061496496200562,5.432543754577637,6.880664348602295,4.742101192474365,-4.170978546142578,4.908998012542725,2.1889195442199707,4.913284778594971,-11.741706848144531,5.131857395172119,2.7412431240081787,6.704952716827393,7.15519905090332,6.837294578552246,0.7646179241910072,-0.4538376672866333,-0.072509650110317,0.020851378985849323,0.0708688705215175,-0.10417862529542282,0.5111992143435876,1.1320894000594983,-0.37330899523496686,-0.06405543599669525,-0.03381979710805476,0.17777568927228377,-0.11481624135650034,0.3291926910400905
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\08 Imagem\08 Imagem_loop258.wav,1,2.136235827664399,151.99908088235293,0.19419227540493011,0.03782887011766434,0.09359774025537634,2290.842667321793,2353.6363459042336,4677.567414314516,0.01074985321611166,1.0631303787231445,0.6885288953781128,-64.82704162597656,19.40947151184082,78.36663818359375,17.836135864257812,-9.339971542358398,8.96652889251709,45.19962692260742,8.539158821105957,1.0013267993927002,6.341976642608643,4.485947608947754,5.519812107086182,1.2213881015777588,5.7107954025268555,7.163269519805908,4.444592475891113,-2.5997812747955322,4.898163795471191,0.7573259472846985,4.452153205871582,-8.960726737976074,4.507702827453613,3.9747090339660645,7.093103885650635,8.032459259033203,6.520445346832275,0.6079740463708476,-0.4153673557101339,-0.009026318784215476,-0.032662759786228956,0.06517772722162772,-0.04768316889867015,0.6402085200301189,1.2866798367713081,-0.6672018098304353,0.22427661256712905,-0.09030801685041381,0.060888408654879864,-0.010179738368945798,0.2335900364492459
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\08 Imagem\08 Imagem_loop77.wav,2,2.1130158730158732,107.666015625,0.19448234140872955,0.03529343381524086,0.09873896059782608,2234.0621940307606,2313.597036457136,4527.941098420516,0.011807783506810665,1.0853993892669678,0.8656294941902161,-57.9404296875,25.072654724121094,85.5981674194336,16.066570281982422,-10.983434677124023,9.902318954467773,39.432891845703125,5.826994895935059,0.5330670475959778,5.973990440368652,5.666322231292725,5.28519344329834,0.6071014404296875,4.753648281097412,4.8632988929748535,5.009637832641602,-3.490879774093628,5.28465461730957,-0.6774030327796936,4.487374305725098,-10.589122772216797,5.6839118003845215,3.7007100582122803,6.396101951599121,5.76030158996582,6.567978858947754,0.8560878718561922,-0.588059549371812,0.16789398547131543,-0.12437501140835278,0.12502502327716905,-0.17181351781031332,0.5332079910552423,1.3167485493644127,-0.556356089327914,0.08448953881599786,-0.2983824742138639,0.4322985651998821,-0.21297798200755616,0.20089322498055012
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\08 Imagem\08 Imagem_loop78.wav,1,2.136235827664399,143.5546875,0.19339807331562042,0.04054722562432289,0.09534085181451613,2121.905508101129,2268.7535976419113,4389.300340221775,0.011030888184905052,1.147621512413025,1.0423554182052612,-62.54139709472656,34.99409866333008,91.59375,15.804035186767578,-9.515450477600098,10.6367826461792,41.42525100708008,6.972887992858887,1.4931304454803467,5.926098346710205,7.50800085067749,5.279754638671875,1.9389379024505615,4.623331546783447,6.258152008056641,4.692410945892334,-3.7467737197875977,4.310596942901611,-0.4282808303833008,3.7268130779266357,-10.411535263061523,5.874500751495361,3.6585428714752197,6.527385234832764,4.74096155166626,6.055687427520752,0.8062224955873397,-0.5086988553216409,0.08160793052064716,-0.07149520852784419,-0.06294740586743353,0.09304553949253423,0.596200710679514,1.2104177037002852,-0.4877443105093664,0.14873713786603812,-0.212026620140347,0.0916631202039884,-0.015722368675850897,0.206243208774673
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\09 Meia Noite\09 Meia Noite_loop238.wav,1,2.159455782312925,112.34714673913044,0.1960461586713791,0.025459174066781998,0.0723175698138298,1644.28787126272,2052.299642175335,3610.5912878158247,0.004076165147125721,0.9417969584465027,0.531696081161499,-73.97451782226562,17.277605056762695,119.42474365234375,11.483826637268066,-4.021106243133545,7.171037673950195,37.22135925292969,5.517518520355225,-1.7513220310211182,4.094507217407227,6.477062702178955,4.597330570220947,-9.928858757019043,6.284296989440918,-0.9452303051948547,3.7956061363220215,-0.6742808818817139,5.996026515960693,3.7985527515411377,4.142601013183594,-11.654059410095215,4.445858955383301,3.838296413421631,6.072597026824951,2.6911911964416504,6.192193031311035,0.2532799596165083,-0.37868208807959486,-0.15543618959039743,-0.11771150531484495,0.05305125348700464,0.09180283004201013,0.6056326970618614,1.1220685636478236,-0.5626109990211431,0.36538677243816664,-0.3567474342743463,0.3231039686393874,-0.14842009121817035,0.32576142583515105
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\09 Meia Noite\09 Meia Noite_loop239.wav,2,2.159455782312925,112.34714673913044,0.19632957875728607,0.024741504341363907,0.07639523769946809,1689.7621078072764,2074.351634980085,3754.565949135638,0.004446234554052353,1.0078481435775757,0.5794232487678528,-73.55731964111328,16.99869728088379,116.67686462402344,11.143155097961426,-4.015173435211182,6.781239986419678,36.60604476928711,6.020865440368652,-2.5183324813842773,4.275076389312744,5.809686660766602,4.286364555358887,-8.610284805297852,5.533239364624023,-1.5437692403793335,4.136374473571777,0.21104203164577484,5.611780166625977,4.063263416290283,4.233457565307617,-11.994040489196777,4.104758262634277,5.0154266357421875,5.543153285980225,3.8443987369537354,6.2875657081604,0.37053644756593956,-0.39077653193676004,0.011117293592287192,-0.21173903286035348,0.3017388828934973,0.097696960827901,0.5194215956901724,1.1380225411621032,-0.6149867766876111,0.35244388039802504,-0.3123042439979006,0.2765848154469313,-0.10243216512904825,0.3254500375315864
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\09 Meia Noite\09 Meia Noite_loop240.wav,1,2.159455782312925,112.34714673913044,0.1962767392396927,0.024177471175789833,0.0749044215425532,1652.2649955385973,2051.687000634893,3711.614081200133,0.004180124495178461,1.0356377363204956,0.6136583089828491,-78.73368072509766,17.481382369995117,118.83200073242188,11.571702003479004,-2.112682819366455,7.030702114105225,36.381675720214844,5.698421001434326,-3.45892333984375,4.428988933563232,7.28562068939209,6.566727161407471,-6.756528854370117,5.371713638305664,-2.613624095916748,3.574321746826172,-0.7721263766288757,6.024936676025391,6.297858238220215,5.277902126312256,-11.352147102355957,5.668224811553955,7.090641021728516,5.256371021270752,5.389528274536133,5.426353931427002,0.3958937331178978,-0.44114583755938674,0.009243267374696912,-0.18683874729942412,0.21993655818176253,0.09223237015871685,0.5503753266165752,1.0555155518273063,-0.343466175106785,0.02595342479515425,0.05886756050911325,-0.15642820281015535,0.1815783154071047,0.28319906073598333
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\09 Meia Noite\09 Meia Noite_loop536.wav,3,4.31891156462585,112.34714673913044,0.19476281106472015,0.03858034312725067,0.06822881851604277,1634.8272626425478,2086.4200618664386,3687.0140687667113,0.004143681842833757,1.1137334108352661,0.8356941938400269,-81.63016510009766,28.436073303222656,119.37065887451172,12.019201278686523,1.0125601291656494,10.790623664855957,34.15640640258789,7.814897537231445,-4.1815185546875,8.676164627075195,9.001751899719238,6.570804119110107,-5.252007484436035,8.920562744140625,0.1764427274465561,5.52950382232666,-4.42561674118042,8.313338279724121,5.554899215698242,6.035350799560547,-9.820938110351562,6.414780139923096,4.599699974060059,6.085620880126953,3.487748146057129,6.237170696258545,0.5123286590783549,-0.3926967586706547,0.07489701252388789,-0.18866445267564774,0.2955465762160624,0.09267791906629044,0.5683932876327309,1.217945683736372,-0.6878977817777447,0.3684091674910616,-0.2792001429163258,0.2353648748276722,-0.1214055550685153,0.2967432699039661
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\09 Meia Noite\09 Meia Noite_loop537.wav,3,4.307301587301588,112.34714673913044,0.19434835016727448,0.04134407266974449,0.07169858870967742,1711.428293251039,2147.41409041185,3896.6993762600805,0.005204648710787296,1.1838449239730835,0.8967881798744202,-80.8716812133789,29.591463088989258,115.57642364501953,14.998503684997559,2.666544198989868,11.351149559020996,33.915035247802734,8.107455253601074,-4.710911273956299,9.270124435424805,8.90181827545166,6.692805767059326,-3.4859883785247803,8.2960205078125,-0.05817880854010582,5.715259552001953,-5.985375881195068,9.08977222442627,5.3518147468566895,6.6921281814575195,-9.73934268951416,6.59550142288208,4.465001106262207,6.213956832885742,3.0543320178985596,6.84335470199585,0.6004055776379065,-0.46554405684017186,0.1222729881161265,-0.21199547775721866,0.34758477828123246,0.014183816546381178,0.5445276799554315,1.2832611766171853,-0.727763497147097,0.3557586948637686,-0.28075597334692015,0.2672518827973064,-0.1436130237630014,0.2536802954959227
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\10 Saturday Dream\10 Saturday Dream_loop233.wav,2,2.10140589569161,117.45383522727273,0.19286517798900604,0.04544752091169357,0.06441556490384616,1628.2302264177792,2061.857480980807,3613.6737530048076,0.005222869571298361,1.2464300394058228,1.227176308631897,-89.81735229492188,39.501773834228516,112.84745025634766,16.803346633911133,-7.3761725425720215,12.545845031738281,45.774574279785156,8.655845642089844,3.473306179046631,10.01364803314209,13.861222267150879,9.500958442687988,2.1945250034332275,6.51437520980835,5.5743088722229,4.540078639984131,1.924784541130066,7.073709964752197,11.981118202209473,6.796840190887451,-2.7912957668304443,5.887313365936279,0.5681049227714539,5.502058982849121,-2.6602187156677246,4.31764554977417,0.611451078395155,-0.4882370262289671,0.2466434848986762,-0.11164256781139022,-0.08864839240299635,0.0057439485061141216,0.6983069543071161,0.888557811321994,-0.41882215762016883,0.27514474380012083,-0.12732953334076985,-0.10463924451692636,0.09969243902701118,0.48910345718520387
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\10 Saturday Dream\10 Saturday Dream_loop235.wav,2,2.0549659863945577,117.45383522727273,0.19631396234035492,0.021304473280906677,0.06950052668539326,1787.876009198449,2104.281600657936,3838.353943556882,0.005287683103233576,1.0504077672958374,0.6838883757591248,-66.69876098632812,16.719280242919922,108.62643432617188,13.55321979522705,-11.236278533935547,12.054797172546387,40.01622772216797,7.783270359039307,-6.149444103240967,8.640493392944336,6.671211242675781,6.889113903045654,-3.108269214630127,5.686967849731445,2.4731812477111816,6.1136298179626465,-1.8189668655395508,5.047662734985352,16.555540084838867,5.698605060577393,-0.25301188230514526,6.173624038696289,-1.6863353252410889,6.778617858886719,-4.318910598754883,5.192929267883301,0.7305186918593353,-0.574705261852691,0.046707616776976324,0.01359239919572236,-0.02361463817033254,-0.03605953895012676,0.49732444112763263,0.712366722412404,-0.24484873644519334,0.006865796495319862,0.11939239205757404,-0.033892281103634105,0.04127714151061346,0.5081659571577974
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\10 Saturday Dream\10 Saturday Dream_loop236.wav,2,2.066575963718821,123.046875,0.19542810320854187,0.03126722201704979,0.07135416666666666,1823.8912798148554,2104.8491569895805,3858.63037109375,0.005803714971989393,1.0323368310928345,0.7315261960029602,-66.17317199707031,17.775089263916016,106.98188781738281,12.627680778503418,-12.23615550994873,11.297563552856445,40.630699157714844,7.461078643798828,-7.273697853088379,7.037862300872803,5.462655067443848,7.231822490692139,-4.105833530426025,6.006701469421387,2.1776342391967773,5.886960506439209,-1.9682180881500244,5.516580581665039,15.630403518676758,6.836056232452393,0.216754749417305,6.689525604248047,-2.259812116622925,6.6293253898620605,-3.804021120071411,5.810481071472168,0.8079396245508254,-0.6601180480199488,0.23112225135975717,-0.09847569078615531,-0.0488594605066795,-0.030793522255420133,0.5213133281041707,0.8284080250912553,-0.31798017475240936,0.05336847149360038,-0.0014757009622509872,0.0341737493215242,-0.09782145209933003,0.5705489627852782
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\10 Saturday Dream\10 Saturday Dream_loop539.wav,3,4.040272108843538,117.45383522727273,0.19370543956756592,0.04344926401972771,0.06724609375,1708.571245401533,2105.307608549562,3744.193359375,0.005461384076625109,1.1869431734085083,1.0698646306991577,-79.60367584228516,34.434165954589844,110.44435119628906,16.215824127197266,-7.448735237121582,12.817800521850586,43.44151306152344,8.359196662902832,1.66069495677948,11.077343940734863,10.769296646118164,9.17606258392334,-0.08334298431873322,6.910874366760254,3.3938121795654297,5.431241512298584,-0.2372107356786728,6.680947303771973,12.172728538513184,7.0168070793151855,-2.274732828140259,5.834636211395264,-0.8035653829574585,5.893081188201904,-2.7975525856018066,5.051058769226074,0.6814981609280006,-0.5738653961956796,0.3186045667960542,-0.20952214542470354,-0.002308528042613084,-0.026444682477304,0.6565118645830876,0.9383357577362305,-0.5065542142721404,0.36194970593469133,-0.20560639600541974,-0.045168064977788115,0.03458338131209014,0.447669648638071
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\10 Saturday Dream\10 Saturday Dream_loop540.wav,3,4.1099319727891155,117.45383522727273,0.19381551444530487,0.04432832449674606,0.0672045075491573,1705.6994863065095,2081.6903745236095,3707.5215886148176,0.00544266402721405,1.1895127296447754,1.0546188354492188,-78.74369049072266,34.748863220214844,111.12482452392578,15.726469993591309,-8.974760055541992,12.508172035217285,43.904537200927734,8.572277069091797,0.4127567708492279,10.448945999145508,10.205126762390137,9.416210174560547,-0.7541501522064209,7.128223896026611,3.7709059715270996,5.456809997558594,-0.25703540444374084,7.034043312072754,12.180414199829102,7.290633201599121,-1.7391291856765747,6.407829761505127,-1.0881417989730835,5.84778356552124,-2.569425106048584,5.246931076049805,0.7206426795803657,-0.6009112103204005,0.30968808646458323,-0.1677961664199037,-0.05415526880779371,0.005325779342666065,0.6224368092356518,0.9152015904770194,-0.42350476215939464,0.2904651007571908,-0.14047329828823307,-0.11811811457110695,0.09844066010388411,0.47398963485615414
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\11 Velhas Histórias\11 Velhas Histórias_loop276.wav,1,1.555736961451247,143.5546875,0.1936868131160736,0.03692660108208656,0.06662884880514706,1377.6261479352638,1621.8902797800758,2641.1423627068016,0.0019131647422909737,1.0280717611312866,0.5731155276298523,-98.64459228515625,17.850521087646484,144.8099365234375,13.246557235717773,-27.57685661315918,8.732739448547363,19.512746810913086,5.353416919708252,-13.131975173950195,5.3833208084106445,0.2213299423456192,6.189598083496094,-0.8561574816703796,5.3624491691589355,-1.7736787796020508,5.4341721534729,-20.01616096496582,5.694782257080078,2.3677890300750732,5.1091742515563965,-2.0725502967834473,7.112095832824707,-4.90349006652832,4.595043659210205,-12.205991744995117,4.158067226409912,0.7002131289252591,-0.34870932880430267,0.20154530620484584,-0.5070872258347494,0.19818945460810578,0.015439966297747021,0.507590337859121,0.9019925054036267,-0.2113610471387642,0.09017154858747572,-0.3164633703663517,0.2226925872385947,-0.11653442058843888,0.3374932803805854
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\11 Velhas Histórias\11 Velhas Histórias_loop285.wav,0,1.5673469387755101,99.38401442307692,0.19490937888622284,0.03286994621157646,0.0601806640625,1347.4105293195007,1657.761503639709,2647.633990119485,0.0024982874747365713,1.1367751359939575,0.815682590007782,-120.30535888671875,21.66645622253418,146.49232482910156,24.72853660583496,-13.048479080200195,13.805107116699219,21.669649124145508,7.50959587097168,-13.352057456970215,5.8145294189453125,-0.13934308290481567,6.580132007598877,-2.909471035003662,4.929036617279053,0.5556344985961914,5.180258750915527,-15.407234191894531,7.494529724121094,0.887205183506012,4.824787616729736,1.708311915397644,6.784599781036377,-3.4104785919189453,5.548093795776367,-4.698551654815674,8.955288887023926,0.8913682863109618,-0.6590990537827066,0.05813787197528114,-0.0031129082685145137,-0.08405733221788264,-0.0693081014903516,0.4392467806168857,1.2424118746620443,-0.8889250426874509,0.7486301815586057,-0.8440304298613429,0.6020551488821486,-0.15902970791438534,0.2739608702333899
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\11 Velhas Histórias\11 Velhas Histórias_loop286.wav,0,1.5325170068027212,123.046875,0.1941535621881485,0.03487077355384827,0.061071595149253734,1377.590121511678,1672.3088690286002,2749.018700443097,0.0028168633580207825,1.077435851097107,0.7358333468437195,-117.49308013916016,20.2077693939209,145.0242462158203,24.47136688232422,-15.45413589477539,15.196340560913086,21.233036041259766,7.121255874633789,-13.750367164611816,5.77197790145874,-1.7903095483779907,5.820681095123291,-2.3353841304779053,5.858490943908691,-0.4434787333011627,5.126938819885254,-15.918828964233398,7.660986423492432,-0.5106161832809448,4.576263904571533,1.5975940227508545,6.7778401374816895,-3.9140419960021973,5.200194358825684,-5.992875576019287,8.0252685546875,0.8299786219012758,-0.6630747265618342,0.11737260503426739,-0.07530309249094863,-0.02316678013773632,-0.050292976872414345,0.4829318924709814,1.135065283101029,-0.8233707432669227,0.5615626630345465,-0.5423364385798202,0.31416655357699064,-0.15449580193560267,0.40052823091068335
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\11 Velhas Histórias\11 Velhas Histórias_loop287.wav,1,1.509297052154195,112.34714673913044,0.19496814906597137,0.030981196090579033,0.05750621448863636,1260.6839045426352,1587.7194516069874,2476.1552290482955,0.0013711286010220647,1.0693798065185547,0.744717001914978,-119.74688720703125,18.58896827697754,150.19558715820312,14.414713859558105,-18.061580657958984,9.363797187805176,22.69563102722168,5.123861789703369,-13.342269897460938,5.315096378326416,-3.7082297801971436,4.537271022796631,-1.473531723022461,5.578584671020508,0.03648905083537102,5.093001842498779,-18.74475860595703,6.815655708312988,-0.13425113260746002,4.234406471252441,0.036504726856946945,6.298677921295166,-5.060006141662598,5.244546890258789,-6.8331522941589355,7.74879789352417,0.8243508832460489,-0.6135693472905819,0.14271013817092204,-0.1500290465903709,-0.10171991793407137,0.006463658549205886,0.42121211347347537,0.963581579045449,-0.5204479478263243,0.18044864831625132,-0.15861943263151454,0.02552457222366601,-0.041272281131663924,0.4823704748875612
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\11 Velhas Histórias\11 Velhas Histórias_loop700.wav,3,3.053424036281179,103.359375,0.19530050456523895,0.03675642982125282,0.061664003314393936,1311.968890251639,1623.3831079397492,2550.6242231889205,0.0020898065995424986,1.163601279258728,0.8020491600036621,-115.6851806640625,21.883041381835938,149.6910858154297,21.585975646972656,-14.289993286132812,11.819847106933594,22.08024787902832,6.884514808654785,-15.120938301086426,6.568995475769043,-1.698420524597168,6.227747917175293,-1.3059428930282593,5.606146812438965,0.715227484703064,5.204649925231934,-15.782825469970703,7.1875,0.8978095650672913,5.584526062011719,-0.8188108801841736,6.226302146911621,-1.938835620880127,6.623539447784424,-4.211929798126221,7.661018371582031,0.8506481000094965,-0.6386971630767554,0.1452378892225631,-0.20879633875565895,0.10853603759136915,-0.14027695143294883,0.45012368216843823,1.0510889313951395,-0.4972844371016033,0.2832012130072622,-0.43638311441407973,0.274516153182543,-0.08029351854500555,0.3806127896876719
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\12 Oh! Suzana\12 Oh! Suzana_loop121.wav,1,2.1942857142857144,112.34714673913044,0.1860329806804657,0.06542762368917465,0.09072265625,1970.8946043185065,2131.56494877022,4040.422234786184,0.010354246944189072,1.2865442037582397,1.2206395864486694,-74.97648620605469,40.475440979003906,106.50996398925781,21.144634246826172,-16.117813110351562,20.02778434753418,16.752655029296875,15.994085311889648,-18.97726821899414,8.933789253234863,-8.040674209594727,8.33054256439209,-8.954742431640625,7.645364761352539,-11.507634162902832,6.882458209991455,-17.844118118286133,9.830549240112305,2.723310947418213,8.492388725280762,-15.444779396057129,6.570561408996582,-14.638331413269043,6.005753517150879,-11.703691482543945,5.753573894500732,0.7981978522940418,-0.5268783190888195,0.12409525165519283,-0.10245578894334584,0.09463007989477382,-0.10230577986439741,0.5825934283941914,1.3795737205155019,-0.8971334733682623,0.4151746765359501,-0.08747655489377448,0.014249712359405475,-0.022197288780582525,0.22913673284566982
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\12 Oh! Suzana\12 Oh! Suzana_loop122.wav,2,2.2058956916099772,143.5546875,0.18592055141925812,0.06837078928947449,0.09014892578125,1914.4110408453453,2054.0933306013053,3794.5541381835938,0.008781393058598042,1.2953852415084839,1.2346527576446533,-72.47650146484375,42.995025634765625,108.59464263916016,20.282405853271484,-20.606426239013672,18.761083602905273,22.3498477935791,15.344374656677246,-15.500686645507812,7.32323694229126,-12.861445426940918,9.53691577911377,-12.841736793518066,10.346968650817871,-12.054557800292969,7.01847505569458,-13.356043815612793,9.187263488769531,4.314650058746338,8.008530616760254,-15.254429817199707,6.555990695953369,-14.735466957092285,6.222012996673584,-10.310075759887695,5.47001314163208,0.7791907905507385,-0.5350299460372094,0.12480006155013967,-0.10980888126919536,0.09130381349613699,-0.10241088572142068,0.5931635198499612,1.3868342163265173,-0.9353858354942981,0.48365472368119616,-0.12967938128531942,0.018226239789410043,-0.016629511782410483,0.2353614569218913
c:\Users\dunnm\dj-loop-pipeline\data\exported_loops\12 Oh! Suzana\12 Oh! Suzana_loop123.wav,1,2.2058956916099772,143.5546875,0.1853829026222229,0.06886138021945953,0.08740743001302083,1857.9831222197488,2012.2668502074478,3581.0165405273438,0.007824830710887909,1.231436848640442,1.2474994659423828,-75.46589660644531,43.705101013183594,109.72833251953125,19.735980987548828,-19.980003356933594,18.31194496154785,25.876113891601562,17.920801162719727,-14.891444206237793,7.7295684814453125,-16.819467544555664,9.575322151184082,-13.999972343444824,9.504006385803223,-8.940849304199219,7.227078914642334,-12.631857872009277,7.744479179382324,1.1561579704284668,10.361784934997559,-13.831099510192871,7.027878284454346,-11.879687309265137,6.949868679046631,-9.834750175476074,5.3362956047058105,0.7581914456456761,-0.5429494337867012,0.14705002520072108,-0.10934583860704325,0.05336441356596605,-0.0421815444258878,0.6113710229738807,1.3618702422444757,-0.7562395383415704,0.06815027591991507,0.295201419147616,-0.2509101174611138,0.09610564463513574,0.24458576951459093
